key,figure,case_label,title,subtitle,color,t_over_T,Y_over_d,theta_over_pi
type-iii-wall-parallel-oscillation,Fig. 10(c),beta=0.25 type iii,Type III: wall-parallel oscillation,Digitized from Fig. 10(c): off-centre lateral oscillation with small wall-parallel rocking.,#7c3aed,0.505556,0.469862,-0.159636
type-iii-wall-parallel-oscillation,Fig. 10(c),beta=0.25 type iii,Type III: wall-parallel oscillation,Digitized from Fig. 10(c): off-centre lateral oscillation with small wall-parallel rocking.,#7c3aed,0.511111,0.469455,-0.158576
type-iii-wall-parallel-oscillation,Fig. 10(c),beta=0.25 type iii,Type III: wall-parallel oscillation,Digitized from Fig. 10(c): off-centre lateral oscillation with small wall-parallel rocking.,#7c3aed,0.516667,0.468795,-0.156866
type-iii-wall-parallel-oscillation,Fig. 10(c),beta=0.25 type iii,Type III: wall-parallel oscillation,Digitized from Fig. 10(c): off-centre lateral oscillation with small wall-parallel rocking.,#7c3aed,0.522222,0.467894,-0.154550
type-iii-wall-parallel-oscillation,Fig. 10(c),beta=0.25 type iii,Type III: wall-parallel oscillation,Digitized from Fig. 10(c): off-centre lateral oscillation with small wall-parallel rocking.,#7c3aed,0.527778,0.466767,-0.151676
type-iii-wall-parallel-oscillation,Fig. 10(c),beta=0.25 type iii,Type III: wall-parallel oscillation,Digitized from Fig. 10(c): off-centre lateral oscillation with small wall-parallel rocking.,#7c3aed,0.533333,0.465427,-0.148289
type-iii-wall-parallel-oscillation,Fig. 10(c),beta=0.25 type iii,Type III: wall-parallel oscillation,Digitized from Fig. 10(c): off-centre lateral oscillation with small wall-parallel rocking.,#7c3aed,0.538889,0.463887,-0.144434
type-iii-wall-parallel-oscillation,Fig. 10(c),beta=0.25 type iii,Type III: wall-parallel oscillation,Digitized from Fig. 10(c): off-centre lateral oscillation with small wall-parallel rocking.,#7c3aed,0.544444,0.462162,-0.140159
type-iii-wall-parallel-oscillation,Fig. 10(c),beta=0.25 type iii,Type III: wall-parallel oscillation,Digitized from Fig. 10(c): off-centre lateral oscillation with small wall-parallel rocking.,#7c3aed,0.550000,0.460266,-0.135509
type-iii-wall-parallel-oscillation,Fig. 10(c),beta=0.25 type iii,Type III: wall-parallel oscillation,Digitized from Fig. 10(c): off-centre lateral oscillation with small wall-parallel rocking.,#7c3aed,0.555556,0.458211,-0.130529
type-iii-wall-parallel-oscillation,Fig. 10(c),beta=0.25 type iii,Type III: wall-parallel oscillation,Digitized from Fig. 10(c): off-centre lateral oscillation with small wall-parallel rocking.,#7c3aed,0.561111,0.456012,-0.125267
type-iii-wall-parallel-oscillation,Fig. 10(c),beta=0.25 type iii,Type III: wall-parallel oscillation,Digitized from Fig. 10(c): off-centre lateral oscillation with small wall-parallel rocking.,#7c3aed,0.566667,0.453682,-0.119766
type-iii-wall-parallel-oscillation,Fig. 10(c),beta=0.25 type iii,Type III: wall-parallel oscillation,Digitized from Fig. 10(c): off-centre lateral oscillation with small wall-parallel rocking.,#7c3aed,0.572222,0.451235,-0.114075
type-iii-wall-parallel-oscillation,Fig. 10(c),beta=0.25 type iii,Type III: wall-parallel oscillation,Digitized from Fig. 10(c): off-centre lateral oscillation with small wall-parallel rocking.,#7c3aed,0.577778,0.448686,-0.108238
type-iii-wall-parallel-oscillation,Fig. 10(c),beta=0.25 type iii,Type III: wall-parallel oscillation,Digitized from Fig. 10(c): off-centre lateral oscillation with small wall-parallel rocking.,#7c3aed,0.583333,0.446046,-0.102301
type-iii-wall-parallel-oscillation,Fig. 10(c),beta=0.25 type iii,Type III: wall-parallel oscillation,Digitized from Fig. 10(c): off-centre lateral oscillation with small wall-parallel rocking.,#7c3aed,0.588889,0.443331,-0.096310
type-iii-wall-parallel-oscillation,Fig. 10(c),beta=0.25 type iii,Type III: wall-parallel oscillation,Digitized from Fig. 10(c): off-centre lateral oscillation with small wall-parallel rocking.,#7c3aed,0.594444,0.440554,-0.090312
type-iii-wall-parallel-oscillation,Fig. 10(c),beta=0.25 type iii,Type III: wall-parallel oscillation,Digitized from Fig. 10(c): off-centre lateral oscillation with small wall-parallel rocking.,#7c3aed,0.600000,0.437729,-0.084351
type-iii-wall-parallel-oscillation,Fig. 10(c),beta=0.25 type iii,Type III: wall-parallel oscillation,Digitized from Fig. 10(c): off-centre lateral oscillation with small wall-parallel rocking.,#7c3aed,0.605556,0.434869,-0.078475
type-iii-wall-parallel-oscillation,Fig. 10(c),beta=0.25 type iii,Type III: wall-parallel oscillation,Digitized from Fig. 10(c): off-centre lateral oscillation with small wall-parallel rocking.,#7c3aed,0.611111,0.431988,-0.072729
type-iii-wall-parallel-oscillation,Fig. 10(c),beta=0.25 type iii,Type III: wall-parallel oscillation,Digitized from Fig. 10(c): off-centre lateral oscillation with small wall-parallel rocking.,#7c3aed,0.616667,0.429100,-0.067158
type-iii-wall-parallel-oscillation,Fig. 10(c),beta=0.25 type iii,Type III: wall-parallel oscillation,Digitized from Fig. 10(c): off-centre lateral oscillation with small wall-parallel rocking.,#7c3aed,0.622222,0.426218,-0.061810
type-iii-wall-parallel-oscillation,Fig. 10(c),beta=0.25 type iii,Type III: wall-parallel oscillation,Digitized from Fig. 10(c): off-centre lateral oscillation with small wall-parallel rocking.,#7c3aed,0.627778,0.423357,-0.056729
type-iii-wall-parallel-oscillation,Fig. 10(c),beta=0.25 type iii,Type III: wall-parallel oscillation,Digitized from Fig. 10(c): off-centre lateral oscillation with small wall-parallel rocking.,#7c3aed,0.633333,0.420530,-0.051961
type-iii-wall-parallel-oscillation,Fig. 10(c),beta=0.25 type iii,Type III: wall-parallel oscillation,Digitized from Fig. 10(c): off-centre lateral oscillation with small wall-parallel rocking.,#7c3aed,0.638889,0.417750,-0.047553
type-iii-wall-parallel-oscillation,Fig. 10(c),beta=0.25 type iii,Type III: wall-parallel oscillation,Digitized from Fig. 10(c): off-centre lateral oscillation with small wall-parallel rocking.,#7c3aed,0.644444,0.415032,-0.043551
type-iii-wall-parallel-oscillation,Fig. 10(c),beta=0.25 type iii,Type III: wall-parallel oscillation,Digitized from Fig. 10(c): off-centre lateral oscillation with small wall-parallel rocking.,#7c3aed,0.650000,0.412389,-0.040000
type-iii-wall-parallel-oscillation,Fig. 10(c),beta=0.25 type iii,Type III: wall-parallel oscillation,Digitized from Fig. 10(c): off-centre lateral oscillation with small wall-parallel rocking.,#7c3aed,0.655556,0.409835,-0.036652
type-iii-wall-parallel-oscillation,Fig. 10(c),beta=0.25 type iii,Type III: wall-parallel oscillation,Digitized from Fig. 10(c): off-centre lateral oscillation with small wall-parallel rocking.,#7c3aed,0.661111,0.407384,-0.033236
type-iii-wall-parallel-oscillation,Fig. 10(c),beta=0.25 type iii,Type III: wall-parallel oscillation,Digitized from Fig. 10(c): off-centre lateral oscillation with small wall-parallel rocking.,#7c3aed,0.666667,0.405048,-0.029765
type-iii-wall-parallel-oscillation,Fig. 10(c),beta=0.25 type iii,Type III: wall-parallel oscillation,Digitized from Fig. 10(c): off-centre lateral oscillation with small wall-parallel rocking.,#7c3aed,0.672222,0.402843,-0.026251
type-iii-wall-parallel-oscillation,Fig. 10(c),beta=0.25 type iii,Type III: wall-parallel oscillation,Digitized from Fig. 10(c): off-centre lateral oscillation with small wall-parallel rocking.,#7c3aed,0.677778,0.400781,-0.022707
type-iii-wall-parallel-oscillation,Fig. 10(c),beta=0.25 type iii,Type III: wall-parallel oscillation,Digitized from Fig. 10(c): off-centre lateral oscillation with small wall-parallel rocking.,#7c3aed,0.683333,0.398843,-0.019143
type-iii-wall-parallel-oscillation,Fig. 10(c),beta=0.25 type iii,Type III: wall-parallel oscillation,Digitized from Fig. 10(c): off-centre lateral oscillation with small wall-parallel rocking.,#7c3aed,0.688889,0.396896,-0.015574
type-iii-wall-parallel-oscillation,Fig. 10(c),beta=0.25 type iii,Type III: wall-parallel oscillation,Digitized from Fig. 10(c): off-centre lateral oscillation with small wall-parallel rocking.,#7c3aed,0.694444,0.394929,-0.012011
type-iii-wall-parallel-oscillation,Fig. 10(c),beta=0.25 type iii,Type III: wall-parallel oscillation,Digitized from Fig. 10(c): off-centre lateral oscillation with small wall-parallel rocking.,#7c3aed,0.700000,0.392947,-0.008466
type-iii-wall-parallel-oscillation,Fig. 10(c),beta=0.25 type iii,Type III: wall-parallel oscillation,Digitized from Fig. 10(c): off-centre lateral oscillation with small wall-parallel rocking.,#7c3aed,0.705556,0.390954,-0.004952
type-iii-wall-parallel-oscillation,Fig. 10(c),beta=0.25 type iii,Type III: wall-parallel oscillation,Digitized from Fig. 10(c): off-centre lateral oscillation with small wall-parallel rocking.,#7c3aed,0.711111,0.388953,-0.001481
type-iii-wall-parallel-oscillation,Fig. 10(c),beta=0.25 type iii,Type III: wall-parallel oscillation,Digitized from Fig. 10(c): off-centre lateral oscillation with small wall-parallel rocking.,#7c3aed,0.716667,0.386949,0.001935
type-iii-wall-parallel-oscillation,Fig. 10(c),beta=0.25 type iii,Type III: wall-parallel oscillation,Digitized from Fig. 10(c): off-centre lateral oscillation with small wall-parallel rocking.,#7c3aed,0.722222,0.384945,0.005283
type-iii-wall-parallel-oscillation,Fig. 10(c),beta=0.25 type iii,Type III: wall-parallel oscillation,Digitized from Fig. 10(c): off-centre lateral oscillation with small wall-parallel rocking.,#7c3aed,0.727778,0.382947,0.008552
type-iii-wall-parallel-oscillation,Fig. 10(c),beta=0.25 type iii,Type III: wall-parallel oscillation,Digitized from Fig. 10(c): off-centre lateral oscillation with small wall-parallel rocking.,#7c3aed,0.733333,0.380957,0.011728
type-iii-wall-parallel-oscillation,Fig. 10(c),beta=0.25 type iii,Type III: wall-parallel oscillation,Digitized from Fig. 10(c): off-centre lateral oscillation with small wall-parallel rocking.,#7c3aed,0.738889,0.378980,0.014800
type-iii-wall-parallel-oscillation,Fig. 10(c),beta=0.25 type iii,Type III: wall-parallel oscillation,Digitized from Fig. 10(c): off-centre lateral oscillation with small wall-parallel rocking.,#7c3aed,0.744444,0.377020,0.017754
type-iii-wall-parallel-oscillation,Fig. 10(c),beta=0.25 type iii,Type III: wall-parallel oscillation,Digitized from Fig. 10(c): off-centre lateral oscillation with small wall-parallel rocking.,#7c3aed,0.750000,0.375080,0.020580
type-iii-wall-parallel-oscillation,Fig. 10(c),beta=0.25 type iii,Type III: wall-parallel oscillation,Digitized from Fig. 10(c): off-centre lateral oscillation with small wall-parallel rocking.,#7c3aed,0.755556,0.373166,0.023265
type-iii-wall-parallel-oscillation,Fig. 10(c),beta=0.25 type iii,Type III: wall-parallel oscillation,Digitized from Fig. 10(c): off-centre lateral oscillation with small wall-parallel rocking.,#7c3aed,0.761111,0.371281,0.025796
type-iii-wall-parallel-oscillation,Fig. 10(c),beta=0.25 type iii,Type III: wall-parallel oscillation,Digitized from Fig. 10(c): off-centre lateral oscillation with small wall-parallel rocking.,#7c3aed,0.766667,0.369429,0.028160
type-iii-wall-parallel-oscillation,Fig. 10(c),beta=0.25 type iii,Type III: wall-parallel oscillation,Digitized from Fig. 10(c): off-centre lateral oscillation with small wall-parallel rocking.,#7c3aed,0.772222,0.367614,0.030347
type-iii-wall-parallel-oscillation,Fig. 10(c),beta=0.25 type iii,Type III: wall-parallel oscillation,Digitized from Fig. 10(c): off-centre lateral oscillation with small wall-parallel rocking.,#7c3aed,0.777778,0.365840,0.032343
type-iii-wall-parallel-oscillation,Fig. 10(c),beta=0.25 type iii,Type III: wall-parallel oscillation,Digitized from Fig. 10(c): off-centre lateral oscillation with small wall-parallel rocking.,#7c3aed,0.783333,0.364111,0.034136
type-iii-wall-parallel-oscillation,Fig. 10(c),beta=0.25 type iii,Type III: wall-parallel oscillation,Digitized from Fig. 10(c): off-centre lateral oscillation with small wall-parallel rocking.,#7c3aed,0.788889,0.362432,0.035714
type-iii-wall-parallel-oscillation,Fig. 10(c),beta=0.25 type iii,Type III: wall-parallel oscillation,Digitized from Fig. 10(c): off-centre lateral oscillation with small wall-parallel rocking.,#7c3aed,0.794444,0.360806,0.037065
type-iii-wall-parallel-oscillation,Fig. 10(c),beta=0.25 type iii,Type III: wall-parallel oscillation,Digitized from Fig. 10(c): off-centre lateral oscillation with small wall-parallel rocking.,#7c3aed,0.800000,0.359237,0.038176
type-iii-wall-parallel-oscillation,Fig. 10(c),beta=0.25 type iii,Type III: wall-parallel oscillation,Digitized from Fig. 10(c): off-centre lateral oscillation with small wall-parallel rocking.,#7c3aed,0.805556,0.357729,0.039035
type-iii-wall-parallel-oscillation,Fig. 10(c),beta=0.25 type iii,Type III: wall-parallel oscillation,Digitized from Fig. 10(c): off-centre lateral oscillation with small wall-parallel rocking.,#7c3aed,0.811111,0.356287,0.039629
type-iii-wall-parallel-oscillation,Fig. 10(c),beta=0.25 type iii,Type III: wall-parallel oscillation,Digitized from Fig. 10(c): off-centre lateral oscillation with small wall-parallel rocking.,#7c3aed,0.816667,0.354915,0.039947
type-iii-wall-parallel-oscillation,Fig. 10(c),beta=0.25 type iii,Type III: wall-parallel oscillation,Digitized from Fig. 10(c): off-centre lateral oscillation with small wall-parallel rocking.,#7c3aed,0.822222,0.353616,0.040000
type-iii-wall-parallel-oscillation,Fig. 10(c),beta=0.25 type iii,Type III: wall-parallel oscillation,Digitized from Fig. 10(c): off-centre lateral oscillation with small wall-parallel rocking.,#7c3aed,0.827778,0.352394,0.039999
type-iii-wall-parallel-oscillation,Fig. 10(c),beta=0.25 type iii,Type III: wall-parallel oscillation,Digitized from Fig. 10(c): off-centre lateral oscillation with small wall-parallel rocking.,#7c3aed,0.833333,0.351254,0.039996
type-iii-wall-parallel-oscillation,Fig. 10(c),beta=0.25 type iii,Type III: wall-parallel oscillation,Digitized from Fig. 10(c): off-centre lateral oscillation with small wall-parallel rocking.,#7c3aed,0.838889,0.350200,0.039988
type-iii-wall-parallel-oscillation,Fig. 10(c),beta=0.25 type iii,Type III: wall-parallel oscillation,Digitized from Fig. 10(c): off-centre lateral oscillation with small wall-parallel rocking.,#7c3aed,0.844444,0.349208,0.039975
type-iii-wall-parallel-oscillation,Fig. 10(c),beta=0.25 type iii,Type III: wall-parallel oscillation,Digitized from Fig. 10(c): off-centre lateral oscillation with small wall-parallel rocking.,#7c3aed,0.850000,0.348224,0.039954
type-iii-wall-parallel-oscillation,Fig. 10(c),beta=0.25 type iii,Type III: wall-parallel oscillation,Digitized from Fig. 10(c): off-centre lateral oscillation with small wall-parallel rocking.,#7c3aed,0.855556,0.347248,0.039923
type-iii-wall-parallel-oscillation,Fig. 10(c),beta=0.25 type iii,Type III: wall-parallel oscillation,Digitized from Fig. 10(c): off-centre lateral oscillation with small wall-parallel rocking.,#7c3aed,0.861111,0.346282,0.039881
type-iii-wall-parallel-oscillation,Fig. 10(c),beta=0.25 type iii,Type III: wall-parallel oscillation,Digitized from Fig. 10(c): off-centre lateral oscillation with small wall-parallel rocking.,#7c3aed,0.866667,0.345327,0.039826
type-iii-wall-parallel-oscillation,Fig. 10(c),beta=0.25 type iii,Type III: wall-parallel oscillation,Digitized from Fig. 10(c): off-centre lateral oscillation with small wall-parallel rocking.,#7c3aed,0.872222,0.344385,0.039756
type-iii-wall-parallel-oscillation,Fig. 10(c),beta=0.25 type iii,Type III: wall-parallel oscillation,Digitized from Fig. 10(c): off-centre lateral oscillation with small wall-parallel rocking.,#7c3aed,0.877778,0.343458,0.039669
type-iii-wall-parallel-oscillation,Fig. 10(c),beta=0.25 type iii,Type III: wall-parallel oscillation,Digitized from Fig. 10(c): off-centre lateral oscillation with small wall-parallel rocking.,#7c3aed,0.883333,0.342547,0.039564
type-iii-wall-parallel-oscillation,Fig. 10(c),beta=0.25 type iii,Type III: wall-parallel oscillation,Digitized from Fig. 10(c): off-centre lateral oscillation with small wall-parallel rocking.,#7c3aed,0.888889,0.341653,0.039439
type-iii-wall-parallel-oscillation,Fig. 10(c),beta=0.25 type iii,Type III: wall-parallel oscillation,Digitized from Fig. 10(c): off-centre lateral oscillation with small wall-parallel rocking.,#7c3aed,0.894444,0.340779,0.039293
type-iii-wall-parallel-oscillation,Fig. 10(c),beta=0.25 type iii,Type III: wall-parallel oscillation,Digitized from Fig. 10(c): off-centre lateral oscillation with small wall-parallel rocking.,#7c3aed,0.900000,0.339926,0.039122
type-iii-wall-parallel-oscillation,Fig. 10(c),beta=0.25 type iii,Type III: wall-parallel oscillation,Digitized from Fig. 10(c): off-centre lateral oscillation with small wall-parallel rocking.,#7c3aed,0.905556,0.339096,0.038926
type-iii-wall-parallel-oscillation,Fig. 10(c),beta=0.25 type iii,Type III: wall-parallel oscillation,Digitized from Fig. 10(c): off-centre lateral oscillation with small wall-parallel rocking.,#7c3aed,0.911111,0.338289,0.038703
type-iii-wall-parallel-oscillation,Fig. 10(c),beta=0.25 type iii,Type III: wall-parallel oscillation,Digitized from Fig. 10(c): off-centre lateral oscillation with small wall-parallel rocking.,#7c3aed,0.916667,0.337509,0.038451
type-iii-wall-parallel-oscillation,Fig. 10(c),beta=0.25 type iii,Type III: wall-parallel oscillation,Digitized from Fig. 10(c): off-centre lateral oscillation with small wall-parallel rocking.,#7c3aed,0.922222,0.336756,0.038168
type-iii-wall-parallel-oscillation,Fig. 10(c),beta=0.25 type iii,Type III: wall-parallel oscillation,Digitized from Fig. 10(c): off-centre lateral oscillation with small wall-parallel rocking.,#7c3aed,0.927778,0.336032,0.037853
type-iii-wall-parallel-oscillation,Fig. 10(c),beta=0.25 type iii,Type III: wall-parallel oscillation,Digitized from Fig. 10(c): off-centre lateral oscillation with small wall-parallel rocking.,#7c3aed,0.933333,0.335339,0.037504
type-iii-wall-parallel-oscillation,Fig. 10(c),beta=0.25 type iii,Type III: wall-parallel oscillation,Digitized from Fig. 10(c): off-centre lateral oscillation with small wall-parallel rocking.,#7c3aed,0.938889,0.334678,0.037119
type-iii-wall-parallel-oscillation,Fig. 10(c),beta=0.25 type iii,Type III: wall-parallel oscillation,Digitized from Fig. 10(c): off-centre lateral oscillation with small wall-parallel rocking.,#7c3aed,0.944444,0.334050,0.036695
type-iii-wall-parallel-oscillation,Fig. 10(c),beta=0.25 type iii,Type III: wall-parallel oscillation,Digitized from Fig. 10(c): off-centre lateral oscillation with small wall-parallel rocking.,#7c3aed,0.950000,0.333459,0.036233
type-iii-wall-parallel-oscillation,Fig. 10(c),beta=0.25 type iii,Type III: wall-parallel oscillation,Digitized from Fig. 10(c): off-centre lateral oscillation with small wall-parallel rocking.,#7c3aed,0.955556,0.332905,0.035729
type-iii-wall-parallel-oscillation,Fig. 10(c),beta=0.25 type iii,Type III: wall-parallel oscillation,Digitized from Fig. 10(c): off-centre lateral oscillation with small wall-parallel rocking.,#7c3aed,0.961111,0.332389,0.035182
type-iii-wall-parallel-oscillation,Fig. 10(c),beta=0.25 type iii,Type III: wall-parallel oscillation,Digitized from Fig. 10(c): off-centre lateral oscillation with small wall-parallel rocking.,#7c3aed,0.966667,0.331914,0.034590
type-iii-wall-parallel-oscillation,Fig. 10(c),beta=0.25 type iii,Type III: wall-parallel oscillation,Digitized from Fig. 10(c): off-centre lateral oscillation with small wall-parallel rocking.,#7c3aed,0.972222,0.331480,0.033952
type-iii-wall-parallel-oscillation,Fig. 10(c),beta=0.25 type iii,Type III: wall-parallel oscillation,Digitized from Fig. 10(c): off-centre lateral oscillation with small wall-parallel rocking.,#7c3aed,0.977778,0.331091,0.033265
type-iii-wall-parallel-oscillation,Fig. 10(c),beta=0.25 type iii,Type III: wall-parallel oscillation,Digitized from Fig. 10(c): off-centre lateral oscillation with small wall-parallel rocking.,#7c3aed,0.983333,0.330746,0.032529
type-iii-wall-parallel-oscillation,Fig. 10(c),beta=0.25 type iii,Type III: wall-parallel oscillation,Digitized from Fig. 10(c): off-centre lateral oscillation with small wall-parallel rocking.,#7c3aed,0.988889,0.330448,0.031740
type-iii-wall-parallel-oscillation,Fig. 10(c),beta=0.25 type iii,Type III: wall-parallel oscillation,Digitized from Fig. 10(c): off-centre lateral oscillation with small wall-parallel rocking.,#7c3aed,0.994444,0.330199,0.030898
type-iii-wall-parallel-oscillation,Fig. 10(c),beta=0.25 type iii,Type III: wall-parallel oscillation,Digitized from Fig. 10(c): off-centre lateral oscillation with small wall-parallel rocking.,#7c3aed,1.000000,0.330000,0.030000
large-beta-type-ii-centre-loop,Fig. 13(a),beta=0.4 type ii,Large beta Type II,Digitized from Fig. 13(a): centreline-crossing loop around theta/pi about 1/2.,#ef4444,0.000000,0.000000,0.200000
large-beta-type-ii-centre-loop,Fig. 13(a),beta=0.4 type ii,Large beta Type II,Digitized from Fig. 13(a): centreline-crossing loop around theta/pi about 1/2.,#ef4444,0.005556,0.005018,0.200173
large-beta-type-ii-centre-loop,Fig. 13(a),beta=0.4 type ii,Large beta Type II,Digitized from Fig. 13(a): centreline-crossing loop around theta/pi about 1/2.,#ef4444,0.011111,0.009979,0.200682
large-beta-type-ii-centre-loop,Fig. 13(a),beta=0.4 type ii,Large beta Type II,Digitized from Fig. 13(a): centreline-crossing loop around theta/pi about 1/2.,#ef4444,0.016667,0.014871,0.201518
large-beta-type-ii-centre-loop,Fig. 13(a),beta=0.4 type ii,Large beta Type II,Digitized from Fig. 13(a): centreline-crossing loop around theta/pi about 1/2.,#ef4444,0.022222,0.019681,0.202668
large-beta-type-ii-centre-loop,Fig. 13(a),beta=0.4 type ii,Large beta Type II,Digitized from Fig. 13(a): centreline-crossing loop around theta/pi about 1/2.,#ef4444,0.027778,0.024398,0.204121
large-beta-type-ii-centre-loop,Fig. 13(a),beta=0.4 type ii,Large beta Type II,Digitized from Fig. 13(a): centreline-crossing loop around theta/pi about 1/2.,#ef4444,0.033333,0.029008,0.205865
large-beta-type-ii-centre-loop,Fig. 13(a),beta=0.4 type ii,Large beta Type II,Digitized from Fig. 13(a): centreline-crossing loop around theta/pi about 1/2.,#ef4444,0.038889,0.033500,0.207889
large-beta-type-ii-centre-loop,Fig. 13(a),beta=0.4 type ii,Large beta Type II,Digitized from Fig. 13(a): centreline-crossing loop around theta/pi about 1/2.,#ef4444,0.044444,0.037860,0.210181
large-beta-type-ii-centre-loop,Fig. 13(a),beta=0.4 type ii,Large beta Type II,Digitized from Fig. 13(a): centreline-crossing loop around theta/pi about 1/2.,#ef4444,0.050000,0.042078,0.212729
large-beta-type-ii-centre-loop,Fig. 13(a),beta=0.4 type ii,Large beta Type II,Digitized from Fig. 13(a): centreline-crossing loop around theta/pi about 1/2.,#ef4444,0.055556,0.046140,0.215522
large-beta-type-ii-centre-loop,Fig. 13(a),beta=0.4 type ii,Large beta Type II,Digitized from Fig. 13(a): centreline-crossing loop around theta/pi about 1/2.,#ef4444,0.061111,0.050033,0.218549
large-beta-type-ii-centre-loop,Fig. 13(a),beta=0.4 type ii,Large beta Type II,Digitized from Fig. 13(a): centreline-crossing loop around theta/pi about 1/2.,#ef4444,0.066667,0.053747,0.221798
large-beta-type-ii-centre-loop,Fig. 13(a),beta=0.4 type ii,Large beta Type II,Digitized from Fig. 13(a): centreline-crossing loop around theta/pi about 1/2.,#ef4444,0.072222,0.057268,0.225257
large-beta-type-ii-centre-loop,Fig. 13(a),beta=0.4 type ii,Large beta Type II,Digitized from Fig. 13(a): centreline-crossing loop around theta/pi about 1/2.,#ef4444,0.077778,0.060583,0.228915
large-beta-type-ii-centre-loop,Fig. 13(a),beta=0.4 type ii,Large beta Type II,Digitized from Fig. 13(a): centreline-crossing loop around theta/pi about 1/2.,#ef4444,0.083333,0.063682,0.232761
large-beta-type-ii-centre-loop,Fig. 13(a),beta=0.4 type ii,Large beta Type II,Digitized from Fig. 13(a): centreline-crossing loop around theta/pi about 1/2.,#ef4444,0.088889,0.066550,0.236782
large-beta-type-ii-centre-loop,Fig. 13(a),beta=0.4 type ii,Large beta Type II,Digitized from Fig. 13(a): centreline-crossing loop around theta/pi about 1/2.,#ef4444,0.094444,0.069177,0.240967
large-beta-type-ii-centre-loop,Fig. 13(a),beta=0.4 type ii,Large beta Type II,Digitized from Fig. 13(a): centreline-crossing loop around theta/pi about 1/2.,#ef4444,0.100000,0.071549,0.245305
large-beta-type-ii-centre-loop,Fig. 13(a),beta=0.4 type ii,Large beta Type II,Digitized from Fig. 13(a): centreline-crossing loop around theta/pi about 1/2.,#ef4444,0.105556,0.073654,0.249784
large-beta-type-ii-centre-loop,Fig. 13(a),beta=0.4 type ii,Large beta Type II,Digitized from Fig. 13(a): centreline-crossing loop around theta/pi about 1/2.,#ef4444,0.111111,0.075481,0.254393
large-beta-type-ii-centre-loop,Fig. 13(a),beta=0.4 type ii,Large beta Type II,Digitized from Fig. 13(a): centreline-crossing loop around theta/pi about 1/2.,#ef4444,0.116667,0.077015,0.259120
large-beta-type-ii-centre-loop,Fig. 13(a),beta=0.4 type ii,Large beta Type II,Digitized from Fig. 13(a): centreline-crossing loop around theta/pi about 1/2.,#ef4444,0.122222,0.078246,0.263953
large-beta-type-ii-centre-loop,Fig. 13(a),beta=0.4 type ii,Large beta Type II,Digitized from Fig. 13(a): centreline-crossing loop around theta/pi about 1/2.,#ef4444,0.127778,0.079161,0.268881
large-beta-type-ii-centre-loop,Fig. 13(a),beta=0.4 type ii,Large beta Type II,Digitized from Fig. 13(a): centreline-crossing loop around theta/pi about 1/2.,#ef4444,0.133333,0.079747,0.273892
large-beta-type-ii-centre-loop,Fig. 13(a),beta=0.4 type ii,Large beta Type II,Digitized from Fig. 13(a): centreline-crossing loop around theta/pi about 1/2.,#ef4444,0.138889,0.079993,0.278976
large-beta-type-ii-centre-loop,Fig. 13(a),beta=0.4 type ii,Large beta Type II,Digitized from Fig. 13(a): centreline-crossing loop around theta/pi about 1/2.,#ef4444,0.144444,0.079984,0.284553
large-beta-type-ii-centre-loop,Fig. 13(a),beta=0.4 type ii,Large beta Type II,Digitized from Fig. 13(a): centreline-crossing loop around theta/pi about 1/2.,#ef4444,0.150000,0.079919,0.291460
large-beta-type-ii-centre-loop,Fig. 13(a),beta=0.4 type ii,Large beta Type II,Digitized from Fig. 13(a): centreline-crossing loop around theta/pi about 1/2.,#ef4444,0.155556,0.079806,0.299623
large-beta-type-ii-centre-loop,Fig. 13(a),beta=0.4 type ii,Large beta Type II,Digitized from Fig. 13(a): centreline-crossing loop around theta/pi about 1/2.,#ef4444,0.161111,0.079648,0.308944
large-beta-type-ii-centre-loop,Fig. 13(a),beta=0.4 type ii,Large beta Type II,Digitized from Fig. 13(a): centreline-crossing loop around theta/pi about 1/2.,#ef4444,0.166667,0.079445,0.319322
large-beta-type-ii-centre-loop,Fig. 13(a),beta=0.4 type ii,Large beta Type II,Digitized from Fig. 13(a): centreline-crossing loop around theta/pi about 1/2.,#ef4444,0.172222,0.079201,0.330657
large-beta-type-ii-centre-loop,Fig. 13(a),beta=0.4 type ii,Large beta Type II,Digitized from Fig. 13(a): centreline-crossing loop around theta/pi about 1/2.,#ef4444,0.177778,0.078916,0.342849
large-beta-type-ii-centre-loop,Fig. 13(a),beta=0.4 type ii,Large beta Type II,Digitized from Fig. 13(a): centreline-crossing loop around theta/pi about 1/2.,#ef4444,0.183333,0.078593,0.355799
large-beta-type-ii-centre-loop,Fig. 13(a),beta=0.4 type ii,Large beta Type II,Digitized from Fig. 13(a): centreline-crossing loop around theta/pi about 1/2.,#ef4444,0.188889,0.078233,0.369407
large-beta-type-ii-centre-loop,Fig. 13(a),beta=0.4 type ii,Large beta Type II,Digitized from Fig. 13(a): centreline-crossing loop around theta/pi about 1/2.,#ef4444,0.194444,0.077838,0.383572
large-beta-type-ii-centre-loop,Fig. 13(a),beta=0.4 type ii,Large beta Type II,Digitized from Fig. 13(a): centreline-crossing loop around theta/pi about 1/2.,#ef4444,0.200000,0.077411,0.398194
large-beta-type-ii-centre-loop,Fig. 13(a),beta=0.4 type ii,Large beta Type II,Digitized from Fig. 13(a): centreline-crossing loop around theta/pi about 1/2.,#ef4444,0.205556,0.076953,0.413175
